,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date
173,"Pittsburgh, PA 15220",Merkle Inc.,Ability to discover hidden insights or complex patterns through advanced multi-variate data mining techniques on un-structured business problems....,6e8b2e7cbb97d3df,Advanced Analytics – Statistician,,42.0,2,14 days,2016-10-17 21:29:15.887221
174,"Washington, DC",The Advisory Board Company,The Advisory Board Company is an Affirmative Action and Equal Opportunity Employer. EOE AA M/F/Vet/Disability,e9b321b7b39c2cf5,Data Scientist,,42.6,69,4 days,2016-10-17 21:29:15.887221
175,"San Francisco, CA",Autodesk,Data Scientist for Product Analytics. Exploring and generating insight from large-scale datasets to address various business problems through leveraging...,84871d782e858e82,Intern Data Scientist for Product Analytics,,52.199997,147,5 days,2016-10-17 21:29:15.887221
176,"Chicago, IL",BMW Technology Corporation,"Develop novel and useful machine learning and data mining techniques, as well as assess 3rd party machine learning and data mining components....",12c756d844582814,Machine Learning Researcher - BMW Technology Corporation,,,,8 days,2016-10-17 21:29:15.887221
177,"McLean, VA",Capital One,Data Scientist Intern - Columbia University. Integrate internal data with external data sources and APIs to discover actionable insights....,0b09a2ee26b6cca4,Data Scientist Intern - Columbia University,,44.4,2904,4 days,2016-10-17 21:29:15.887221
178,"New York, NY",7Park Data,"Review internal and external analytical techniques, identify what data is available and relevant, source the necessary data....",d0bedd223942db9a,Senior Data Scientist,,,,12 days,2016-10-17 21:29:15.887221
179,"Suitland, MD",Accenture,The Data Scientist will need to provide statistical expertise in supervised and unsupervised learning problems....,b3e7e718eeee20db,Federal - Data Scientist,,51.0,6923,5 days,2016-10-17 21:29:15.887221
180,"Nashville, TN 37214 (Barclay Drive area)",Bridgestone Americas,"MS degree in Analytics, Statistics, or Mathematics fields and 3-6 years of Analytics experience or PhD degree and 2-4 years of Analytics experience....",00a21044a7a2fe34,Senior Statistical Analyst / Data Scientist,,44.4,488,12 days,2016-10-17 21:29:15.887221
181,"Mountain View, CA 94041",Coursera,Strong applied statistics and data visualization skills. Data Science Specialization:. Excellent communication and project management skills If this opportunity...,97000184638f62f8,"Data Scientist, Growth",,55.199997,3,17 days,2016-10-17 21:29:15.887221
182,"New York, NY","Amazon Web Services, Inc.","As a Data Scientist in our Machine Learning team, you will be responsible for data-driven improvements to our spoken language understanding models....",fada25283e9e2276,Applied Scientist,,43.2,9618,30+ days,2016-10-17 21:29:15.887221
183,"St. Louis, MO","InDyne, Inc.","Analyst Warehouse LLC, an InDyne company, is seeking a highly qualified and motivated Data Scientist to support government activities in either Washington DC...",ab775174f6692e91,DATA SCIENTIST-JOURNEYMAN,,39.0,4,12 days,2016-10-17 21:29:15.887221
184,"Princeton, NJ 08541",SRP Systems Inc,Strong experience with machine learning and a high interest in applying machine learning towards dynamic pricing....,5e84d510474df320,Data Scientist,,,,21 days,2016-10-17 21:29:15.887221
185,"Wausau, WI",Foot Locker,"We are searching for a forward thinking Data Scientist to drive data mining, build data products, and communicate findings to key stakeholders....",c8de36e98d48ed2b,Data Scientist,,51.0,2785,23 days,2016-10-17 21:29:15.887221
186,"Des Moines, IA",EMC Insurance,"Builds models to improve profitability, discover business insights and identify opportunities through the use of statistical, algorithmic, mining and...",1f674ecd45f3b2b9,Data Scientist,,44.4,20,16 days,2016-10-17 21:29:15.887221
187,"Salt Lake City, UT","BioFire Diagnostics, LLC.","R, SQL, and HTML. Identifies, analyzes, and interprets trends or patterns in complex data sets. Works closely with senior members of the Data Science team and...",610cbbe7ad115645,Associate Data Scientist II,,,,5 days,2016-10-17 21:29:15.887221
188,"New York, NY",Guidepoint Global,"From MB of numeral data needing multi-variable statistical assessment to TB of text based data requiring machine learning and lexical indexing and analysis, you...",3233472403156489,Data Scientist / Lead Quantitative Analyst,,43.8,5,3 days,2016-10-17 21:29:15.887221
189,"Westford, MA",UTC Aerospace Systems,"Experience in data mining, Big Data analytics, machine learning, Deep Learning, computer vision, and/or other related topics....",0d10ec5c2c7c0452,Data Scientist,,43.2,518,4 days,2016-10-17 21:29:15.887221
190,"Lexington, KY 40502 (Reservorir area)",Fayette County Public Schools,"Mentor and support professional development of Data Scientists. Biostatistics, statistics, machine learning, psychometrics, econometrics, latent variable...",f27ba6cd3e56aa3d,Data Strategist ( 2 positions),,44.4,46,11 days,2016-10-17 21:29:15.887221
191,"West Hollywood, CA",Homee,2+ years in a data scientist role. 2+ years Data mining experience. We’re looking for a Data Scientist to join our team....,98efd86e16e93496,Data Scientist,,,,11 days,2016-10-17 21:29:15.887221
192,"Atlanta, GA 30339",ASSURANT,"3+ years of relevant experience in analytics, statistical/quantitative modeling and/or machine Learning tools (R, Python, etc) and in using various database...",9ecd8095dd0355f8,Data Scientist,,43.2,1108,11 days,2016-10-17 21:29:15.887221
193,United States,Tapingo,We are looking for an experienced and eager data scientist / algorithms engineer with a can do approach. Solid foundation and background in machine learning and...,d3f1ba8b773dc716,Data Scientist / Algorithms Engineer,,51.0,2,9 days,2016-10-17 21:29:15.887221
194,"Auburn Hills, MI 48326",Sunraysys,"The Advanced Analytics Data Scientist works on research ideas, prototypes and proofs of concepts both in collaboration with other data scientists and business...",50005cd5b43569ed,Advanced Analytics Data Scientist,,,,14 days,2016-10-17 21:29:15.887221
195,"Phoenix, AZ 85002 (Central City area)",Intel,"Performing Design of Experiment (DOE) verification and validation primarily on the test diagnostics and hardware by evaluating potential root causes, (through...",513a8dfd7679afb6,Application Engineer / Data Scientist,,52.199997,1960,11 days,2016-10-17 21:29:15.887221
196,"Palo Alto, CA",Aol,"The main purpose of this position is to design, validate, prototype, and oversee the production i mplementation of big data prediction algorithms, working...",c07366756bc73c3e,Research Scientist Big Data,,51.6,263,17 days,2016-10-17 21:29:15.887221
197,"New York, NY",Spencer Ogden,Seeking Data Scientist (5 years) with experience working on data service products / algorithms. Generating actionable insights for customers from the 15 billion...,be1acb5f69628cf7,Data Scientist,,41.4,7,48 minutes,2016-10-17 21:29:15.887221
198,"Dearborn, MI",Ford Motor Company,"Analytics Scientist position offered by Ford Motor Company (Dearborn, MI). 3 years of experience performing complex mathematical programming and exact and meta...",a6a5010b12890995,Analytics Scientist,,52.800003,2193,17 days,2016-10-17 21:29:15.887221
199,"Washington, DC",ISPA Technology,"Ability to merge data sources together, ensure consistency of data-sets, frame visualization techniques to aid in understanding data, build mathematical models...",97e307cadea01e59,Data Scientist,,,,17 days,2016-10-17 21:29:15.887221
200,"Las Vegas, NV",Scientific Games,"Mine large data sets using standard data mining techniques. An in-depth understanding of data, database management systems, statistics, predictive modeling, and...",ecefab6dd127d731,Data Scientist,,42.6,113,13 days,2016-10-17 21:29:15.887221
201,"Phoenix, AZ",The Red Flag Group,This position will be part of a team who will be developing the requirements and building our uniquely developed analytics based solutions with the use of...,549fbf2ca3ece9d2,Data Scientist,,,,17 days,2016-10-17 21:29:15.887221
202,"St. Louis, MO",MONSANTO,"The Data Analytics / Statistical Scientist will engage with multi-disciplinary areas across Technology providing expertise in experiment strategy, design, data...",efec6b26460a7564,Data Analytics / Statistical Scientist,,52.199997,486,21 days,2016-10-17 21:29:15.887221
203,"Baltimore, MD",TEKSystems,"The contractor shall construct necessary software assets to execute models, including building specialized analytics data stores, databases and data warehouses...",b4db90c5039e571a,Data Scientist,$40 - $50 an hour,44.4,1370,5 hours,2016-10-17 21:29:15.887221
204,"McLean, VA",Logistics Management Institute,LMI Data Scientist. You will take large data sets with damaged or missing data and use statistics to discover patterns of past data and machine learning to make...,4e5c55e4d703c0db,Data Scientist,,44.4,16,13 days,2016-10-17 21:29:15.887221
205,"New York, NY",Integral Ad Science,Propose and develop solutions independently and leading a group of other data scientists. The types of challenges we solve have attracted people from industry...,7503e186b4c2a1fd,Data Scientist,,,,15 days,2016-10-17 21:29:15.887221
206,"Deerfield, IL",Photon,"Experience in Machine Learning Techniques, Statistical Analysis and Modelling, Big Data Analytics, Advanced Visualization, Data Science, Statistical Computation...",bf6ea203264e9da8,Data Scientist,,42.6,5,13 days,2016-10-17 21:29:15.887221
207,"Providence, RI",ACI Worldwide,"Intelligence, dimensionality reduction and/or data mining techniques. Knowledge of data analysis and visualization....",9bb2982c7e52f778,Data Scientist,,43.8,59,12 days,2016-10-17 21:29:15.887221
208,"Charlotte, NC",Red Ventures,"Use cutting edge machine learning with a group of motivated, talented data scientists. Mining data and working with business groups to identify new...",c8e41a0c1b5327dc,Data Scientist,,40.2,247,10 days,2016-10-17 21:29:15.887221
209,"Dearborn, MI",Ford Motor Company,Data Scientist-Forecasting-Ford Credit. Demonstrated experience conducting statistical analysis in a business or academic environment Experience in Banking...,ab111c2bc5968f19,Data Scientist - Forecasting,,52.800003,2193,25 days,2016-10-17 21:29:15.887221
210,"Washington, DC",Clearsoft Inc.,"Data governance, data architecture, data engineering, data operations, data mining, and data analysis services....",d5e82dfc3b7a0302,Data Scientist,,,,6 days,2016-10-17 21:29:15.887221
211,"Newark, NJ","Audible, Inc.",Do you enjoy working with Data Scientists to write software that can reshape the Audible business? You enjoy building and maintaining diverse software systems...,3d64c0df536b6979,"Software Development Engineer, Data Science",,,,20 days,2016-10-17 21:29:15.887221
212,"New York, NY",Correlation One,Using machine learning and other statistical methods on unstructured data in order to draw insights and understand trends....,c86cb9064b3a0ba6,Data Scientist,,,,12 days,2016-10-17 21:29:15.887221
213,United States,Tuft & Needle,"Furthermore, comfortable presenting actionable insights through data visualization and clear strategies that the business can act on....",0e7aa817def32886,Data Scientist,,,,30 days,2016-10-17 21:29:15.887221
214,"Minneapolis, MN",Boston Technology Corporation,This role needs to bring experience and expertise with digital analytics and Big Data technologies in order to complete the following tasks:....,1f0616dafa9a8a31,Big Data Scientist,,,,13 days,2016-10-17 21:29:15.887221
215,"Sunnyvale, CA",Walmart eCommerce,"Extensive Experience with R, SAS, SPSS, data mining, machine learning, statistical modeling tools and underlying algorithms....",6642c7ccd00c7185,Data Scientist - Anti-Fraud,,42.0,17,4 hours,2016-10-17 21:29:15.887221
216,"Lake Forest, IL",W.W. Grainger Inc,"Test and validate algorithms and models using Machine Learning, Deep Learning, Statistics and other techniques/methodologies • Demonstrable proficiency in...",dfcd8e9cc3c5c9df,Data Scientist,,44.4,1024,5 days,2016-10-17 21:29:15.887221
217,United States,State Farm,"Utilizes Hadoop or other Map Reduce paradigms or Big data, machine learning, statistical modeling and data mining to develop recommendations or provide...",fe75b1e59c838a86,Data Scientist,,51.0,3358,25 days,2016-10-17 21:29:15.887221
218,"Redlands, CA",Esri,Investigate emerging trends and techniques for modeling population data to better serve the needs of ArcGIS community....,fa8645c4f5e46b85,Product Engineer - Population Data Scientist,,43.8,57,12 days,2016-10-17 21:29:15.887221
219,"Jersey City, NJ",EXL,Candidates with BA/BS degrees from the top tier academic institutions with significant work experience are also welcome to apply 6 - 10 years of progressively...,d08a366ad3ef6a69,Healthcare- Data Scientist,,44.4,320,25 days,2016-10-17 21:29:15.887221
220,"Sunnyvale, CA 94089",Proofpoint,"Previous experience with an languages and toolsl such as R, Matlab or SAS for machine learning modeling. An inquisitive mind with he ability to discover what...",88441dea622e8a17,Data Scientist,,42.0,4,18 days,2016-10-17 21:29:15.887221
221,"New York, NY 10271 (Financial District area)",CAPCO,Capco is looking for Senior Data Scientists. A team of data scientists and work with business sponsors and technical....,8cae567ad5107fe6,Senior Data Scientist,,42.6,48,14 days,2016-10-17 21:29:15.887221
222,"Santa Clara Valley, CA",Apple,"In the fields of CS, Predictive Analytics, Applied Mathematics, Machine Learning, Statistics, or similar academic areas....",da20a88784356d4a,Data Scientist - News,,52.800003,2573,17 days,2016-10-17 21:29:15.887221
223,"Cincinnati, OH",GE Digital,"As a Data Solutions Scientist, you will be part of a cross-disciplinary team that designs and implements the tools to enable data based, predictive IT data...",979454db4f221592,Data Solutions Scientist,,41.4,10,4 days,2016-10-17 21:29:15.887221
224,"Seattle, WA 98101 (Downtown area)",Zillow,"Data Scientist, Pricing Analytics. Zillow Group is looking for an exceptional data scientist to join our pricing analytics team, which is responsible for...",c71708c2ca437cfc,Data Scientist- Pricing Analytics,,43.8,23,6 days,2016-10-17 21:29:15.887221
225,"San Francisco, CA 94107 (South Of Market area)",Doximity,"Because Doximity is such a data-driven company, our data scientists play a central role in the product development process by uncovering key insights from our...",788fdeb8484613ca,Data Scientist - Growth,,,,6 days,2016-10-17 21:29:15.887221
226,"Detroit, MI 48223 (Brightmoor area)","FutureNet Group, Inc","Capable of converting business problems into analytics formulations, then interpreting the analytics results and translating them into easily understood...",7d78cb23112b836e,234037 Data Scientists Modeling,,,,12 days,2016-10-17 21:29:15.887221
227,"New York, NY",Yahoo! Inc.,"Data Mining, Applied Machine Learning, Data Visualization and related areas. Our scientists specialize in mining large amount of data to make or inform business...",7f64f6abc13dc197,Research Scientist,,51.6,322,17 days,2016-10-17 21:29:15.887221
228,"San Bruno, CA 94066",Walmart eCommerce,"We employ big data at scale -- from machine learning, data mining and optimization algorithms, to modeling and analyzing massive flows of data from online,...",a932f26615f0d05b,Data Scientist Intern - Summer 2017,,42.0,17,4 hours,2016-10-17 21:29:15.887221
229,"Keene, NH 03431",C&S Wholesale Grocers,"Experience and deep understanding of statistical predictive models, ranging from multiple linear regression and various time series specifications to more...",74873b3f50440170,Data Scientist,,40.8,407,30+ days,2016-10-17 21:29:15.887221
230,"San Bruno, CA 94066",Walmart eCommerce,"Data Scientists are responsible for researching new trends in the industry and utilizing up-to-date technology (for example, HBase, MapReduce, LAPack, Gurobi)...",8cc57891f2601db4,"Data Scientist, Behavioral Researcher",,42.0,17,4 hours,2016-10-17 21:29:15.887221
231,"Dearborn, MI","FutureNet Group, Inc","The Data Operations team is a key department within Ford's growing Global Data, Insights and Analytics division....",5cd89ed319489490,237409 Data Scientists Analysts,,,,7 days,2016-10-17 21:29:15.887221
232,"New York, NY",Digital Reasoning,"3+ professional experience with modeling and analysis, computational linguistics/NLP, semantic web technology, machine learning, and/or large-scale data mining....",be2d3468844ab7ae,Data Scientist,,,,25 days,2016-10-17 21:29:15.887221
233,"Bloomingdale, IL",Pozent Corporation,"Junior level Statistical Analysts / Data Scientists. MS degree in Analytics, Statistics, or Mathematics fields and 3-6 years of Analytics experience or PhD...",611536171ea0d4f9,Senior Statistical Analyst / Data Scientist,,,,11 days,2016-10-17 21:29:15.887221
234,"New York, NY 10011 (Chelsea area)",Google,"Deep interest and aptitude in data, metrics, analysis and trends and applied knowledge of measurement, statistics and program evaluation....",400dc16f89e430ac,"Product Analyst, Data Science",,52.800003,1219,28 days,2016-10-17 21:29:15.887221
235,"Downers Grove, IL",Dupage Medical Group,"MPAS was created in 2011 to provide an efficient way of integrating and delivering administrative and clinical services to customers like Northwestern Medicine,...",1b54efb6b0ab5ee2,Data Scientist-Analytics,,39.0,71,12 days,2016-10-17 21:29:15.887221
236,"Santa Clara, CA",Huawei,"Help to evolve large scale Big Data platform and tools in all aspects, from data collection to data processing, exploration, visualization and modeling....",20589484a63ab6af,Data Scientist,,43.2,227,18 days,2016-10-17 21:29:15.887221
237,"Hoffman Estates, IL 60179","Sears Logistics Services, LLC.",Experience applying machine learning algorithms to find business-critical patterns in operational data....,5ad467c0f33eb9d0,Data Scientist IV,,,,11 days,2016-10-17 21:29:15.887221
238,"Bloomington, IL 61701",State Farm Mutual Automobile Insurance Company,"Utilizes Hadoop or other Map Reduce paradigms or Big data, machine learning, statistical modeling and data mining to develop recommendations or provide...",47c86b46372030ff,Data Scientist,,51.0,3358,12 days,2016-10-17 21:29:15.887221
239,"Houston, TX",Quantlab Financial,Technology and Scientific Research are central to our business and key to our success. Generous benefit plan structure including an option for fully paid health...,832f8cb888fad827,Quantitative Research Scientist - Options Strategist,,,,5 days,2016-10-17 21:29:15.887221
240,"Boston, MA 02116 (South End area)",Wayfair,Algorithms is a group of data scientists within the Pricing & Profitability team responsible for dynamically adjusting the prices and amount of exposure on...,5a067325a46c60da,Data Scientist - Pricing and Profitability Algorithms (Summe...,,42.6,89,13 days,2016-10-17 21:29:15.887221
241,"San Ramon, CA",GE Digital Predix,"The Principal Data Scientist will guide teams to develop and deploy modern machine learning, operational research, semantic analysis, and statistical methods...",9905cca31b11b9c4,Principle Data Scientist,,,,10 days,2016-10-17 21:29:15.887221
242,"Sunnyvale, CA",Jetlore,Excellent track record of independently developing and evaluating statistical models and machine learning algorithms (either as part of an academic project or...,d9b972331b8e1c04,​Data Scientist,,,,15 days,2016-10-17 21:29:15.887221
243,"San Francisco, CA",Thomson Reuters,Explores existing data for insights and recommends additional sources of data for improvements. Researches and identifies Machine Learning (ML) and Natural...,ff31e62b3cf4347c,Data Scientist,,51.0,1256,3 days,2016-10-17 21:29:15.887221
244,"New York, NY",Yashi,"Expert in software that enables data manipulation, analysis and visualization at scale (e.g numerical packages of Python, R, Matlab, D3)....",6e118266240ddf82,Data Scientist,,,,30+ days,2016-10-17 21:29:15.887221
245,"Bentonville, AR 72712",Walmart,"Bachelors degree in Statistics, Economics, Analytics, Mathematics, Computer Science, Information Technology or related field and 3 years experience in an...",6212f0f208e14f6b,Statistical Analyst (Data Analytics),,42.6,73259,4 hours,2016-10-17 21:29:15.887221
246,"Bellevue, WA 98004 (Downtown area)","Maana, Inc.","Throughout the solution development process, the Data Scientist will collaboratively manage all aspects of solution design and execution including working...",28379990c74f98aa,"Data Scientist, Customer Solutions",,,,7 days,2016-10-17 21:29:15.887221
247,"San Francisco, CA",Esurance,Data scientists in the group develop tangible and actionable recommendations that are then implemented in real-time to improve business operations....,e1a86af2b06412ba,Data Scientist,,42.6,102,17 days,2016-10-17 21:29:15.887221
248,"Morgantown, WV",Centers for Disease Control and Prevention,"Whether we are protecting the American people from public health threats, researching emerging diseases, or mobilizing public health programs with our domestic...",12659f112f9f453c,Statistician (Health),"$59,246 - $77,019 a year",54.0,64,3 days,2016-10-17 21:29:15.887221
249,"Waltham, MA",Cytel,Working knowledge of SAS is desired but not necessary Candidate will be expected to learn SAS programming over time Passionate about learning new areas in,595b6bc58d3e60fe,Data Scientist,,55.800003,4,23 days,2016-10-17 21:29:15.887221
250,"Dayton, OH",DECISIVE ANALYTICS Corporation,"Decisive Analytics Corporation is looking for an OPIR Machine Learning Scientist to join our team in Dayton, OH or Boulder, Colorado....",7e35a739547de115,OPIR Machine Learning Scientist,,55.199997,9,4 days,2016-10-17 21:29:15.887221
251,"Washington, DC",Social Tables,Developing a myriad of statistical and machine learning models for everything from classification to real-time prediction using a mix of internal and external...,47030b8a20220b9d,Data Scientist,,,,14 days,2016-10-17 21:29:15.887221
252,"Stamford, CT",Nestlé Waters North America,"Data Analytics Co-op, Masters Level:. Combine/prepare data, data survey, and preliminary analysis, slicing and dicing the data to reveal new business insight....",913bdafe9acebe59,"Data Analytics Co-op, Masters Level",,42.0,466,13 days,2016-10-17 21:29:15.887221
253,"Mountain View, CA 94041","23andMe, Inc.","Example applications include forecasting, web analytics, and data visualization. 23andMe is seeking an experienced data scientist to join our growing Analytics...",202af0987955a914,Data Scientist,,,,4 days,2016-10-17 21:29:15.887221
254,"Boston, MA",QuantumBlack,"Use Maths, Stats and Machine learning to derive key insights across various industry sectors including formula 1, pharma, automotive and high-tech....",d745b642c469a467,Data Scientist (Boston),,,,19 days,2016-10-17 21:29:15.887221
255,"Charlottesville, VA",MDA Information Systems LLC,"Utilize statistical techniques and extract relevant information from large amounts of data. MDA is looking Data Scientist- Multi Levels for our Charlottesville,...",33451ddc20f5e506,Data Scientist - Multi Levels,,,,30+ days,2016-10-17 21:29:15.887221
256,"New York, NY",PlaceIQ,"You will interface regularly with our team of data scientists to uncover insights from advertising campaigns into coherent, data-driven narratives....",7bbeb9a37ce4b204,Reporting Analyst,,55.199997,3,2 days,2016-10-17 21:29:15.887221
257,"New York, NY 10111 (Midtown area)",Capital Group,The Advanced Analytics Group reports into the North America Distribution Analytics & Insights organization as a new function driving business value through the...,46235b9d989a5b67,Senior Data Scientist,,51.0,116,11 days,2016-10-17 21:29:15.887221
258,"Baltimore, MD",Association of Universities for Research in Astron...,A basic understanding of scientific principles is required to effectively work with data and assure scientific accuracy....,be654a4055e415ea,Data Imaging Developer,,,,2 days,2016-10-17 21:29:15.887221
259,"Seattle, WA",BOEING,"Knowledge in data analysis algorithms (data mining, statistics, machine learning, natural language processing, text mining)....",19546352e5291185,Data Scientist,,51.6,2926,13 days,2016-10-17 21:29:15.887221
260,"Seattle, WA",BOEING,"Knowledge in data analysis algorithms (data mining, statistics, machine learning, natural language processing, text mining)....",19546352e5291185,Data Scientist,,51.6,2926,13 days,2016-10-17 21:29:15.887221
261,"New York, NY",Intersection,"Software Engineer, Machine Learning at Intersection. Strong proficiency with algorithms and data structures....",fa1d9a3a849416f5,"Software Engineer, Machine Learning",,43.2,7,4 hours,2016-10-17 21:29:15.887221
262,"Redmond, WA 98052",Microsoft,The Natural Language and Experiences (NLX) team is looking for talented applied scientists to help build the next generation of intelligent productivity and...,1c1c5e9767187f0f,Data & Applied Scientist II,,52.199997,2485,14 days,2016-10-17 21:29:15.887221
263,"Seattle, WA",Apple,"Co-developing machine learning solutions with data scientists and engineers on product teams. In this highly accomplished, deeply technical and close-knit team...",05c39fcfeee987ce,"Data Scientist, Platform Architecture - ML Applications",,52.800003,2573,18 days,2016-10-17 21:29:15.887221
264,"West Valley City, UT",Zions Management Services,The Data Scientist. Determine opportunities and needs around the use of machine and deep. Scientist to join our Enterprise Data Science team....,9a754cc3911b2007,Data Scientist,,,,26 days,2016-10-17 21:29:15.887221
265,"Carlsbad, CA",ZitoVault,"Data analytics, artificial intelligence, machine Learning, and big data. Apply latest technologies in machine learning, data mining, and predictive analytics to...",74a2281888eac3ef,Cybersecurity Data Scientist,,,,24 days,2016-10-17 21:29:15.887221
266,"Pittsburgh, PA",Uber Technologies,"A degree in a machine learning related discipline -- positions are available at the PhD, MS, and BS levels. Machine learning areas of special interest include:....",7030fe6113c27c7e,Data Scientist,,51.0,159,29 days,2016-10-17 21:29:15.887221
267,"New York, NY 10022 (Midtown area)",Credit Suisse,"A challenging role as Data Scientist in a dynamic, international and demanding environment using the latest innovations in predictive analytics and...",1a4fdaf2a211073e,Data Scientist - Compliance Analytics (AVP / Analyst),,51.0,637,18 days,2016-10-17 21:29:15.887221
268,"New York, NY",RangTech,"Web analytics, Data mining techniques application for large data. Experience/Interest in machine learning, data mining, and predictive analysis....",371bafae2e362733,Data Scientist,,,,30+ days,2016-10-17 21:29:15.887221
269,"Golden Valley, MN",Honeywell,"Data modeling, mining, pattern analysis, data visualization and machine learning solutions to address customer needs....",af495fbe6239b68e,Analytic Data Scientist,,44.4,3477,11 days,2016-10-17 21:29:15.887221
270,"Exton, PA 19341",WorkplaceDynamics,"Experience with Excel, SQL, R, SPSS. The Ideal candidate will have a relevant I/O Psychology degree or in Analytics....",e17c7cb2e044ffe3,Research & Data Analyst,,,,9 hours,2016-10-17 21:29:15.887221
271,"New York, NY",Kelton Global,"One to two years of relevant quantitative experience within a market research capacity is preferred, but if you have relevant internship experience, we...",ccc6c0de48a2ba26,"Analyst, Quantitative Research",,,,6 days,2016-10-17 21:29:15.887221
272,"Sunnyvale, CA",Walmart eCommerce,"We employ big data at scale -- from machine learning, data mining and optimization algorithms, to modeling and analyzing massive flows of data from online,...",0806b10e9b2ae958,Machine Learning Engineer,,42.0,17,4 hours,2016-10-17 21:29:15.887221
273,"New York, NY",Bank of America,The qualified candidate will work cross-functionally to enforce current model risk control procedures and apply his experience and skills to subject the models...,eb9efdd91019450a,Quantitative Finance Analyst - GWIM Model Validation - New Y...,,44.4,14240,5 days,2016-10-17 21:29:15.887221
274,"Bentonville, AR 72712",Walmart,"Bachelors degree in Statistics, Economics, Analytics, Mathematics, Computer Science, Information Technology or related field and 5 years experience in an...",8616f328201297d1,Senior Statistical Analyst - Data Analytics,,42.6,73259,4 hours,2016-10-17 21:29:15.887221
275,"Charlottesville, VA 22901 (29 North area)","Commonwealth Computer Research, Inc.",Data Scientists at CCRi spend a significant portion of their time implementing applications around our analytics....,be967c0425f2bc3a,Data Scientist,,,,12 days,2016-10-17 21:29:15.887221
276,"Bentonville, AR 72712",Walmart,"Bachelors degree in Statistics, Economics, Analytics, Mathematics, Computer Science, Information Technology or related field and 9 years experience in an...",1780946600a09b61,Data Scientist-ISD,,42.6,73259,4 hours,2016-10-17 21:29:15.887221
277,"New York, NY",Big Cloud,"An exciting, innovative company in the heart of New York are recruiting multiple Data Scientists to join their growing team....",8a896621b381954f,Data Scientist,"$150,000 a year",,,30+ days,2016-10-17 21:29:15.887221
278,"New York, NY",Amyx,5 or more years experience with data migrations and data loading into platforms involving both structured and unstructured data and writing/ executing SQL and...,7350f3c8e178e434,"SEC JourneyMan Statistician, Quantitative Analytics Unit Tea...",,,,19 hours,2016-10-17 21:29:15.887221
279,"Pasadena, CA",Jet Propulsion Laboratory,Experience with interfacing with scientists and engineers. Will be a member of the Science Data Visualization Group and will report to the Group Supervisor....,2f3791d561fa96ea,Data Visualization Developer I,,52.199997,53,3 days,2016-10-17 21:29:15.887221
280,"Santa Ana, CA 92706",Veros Credit,"Perform data manipulation and analysis using SQL, R, Python and Microsoft Excel. The Risk Analyst will be part of a team responsible for monitoring key risk...",d26e9d640835edc9,Risk Analyst/Data Scientist (Auto Finance),,39.6,17,36 minutes,2016-10-17 21:29:15.887221
281,"Pasadena, CA",Jet Propulsion Laboratory,Experience with interfacing with scientists and engineers. Will be a member of the Science Data Visualization Group and will report to the Group Supervisor....,2f3791d561fa96ea,Data Visualization Developer I,,52.199997,53,3 days,2016-10-17 21:29:15.887221
282,"New York, NY",New York Life Insurance Co,The candidate will be exposed to a variety of projects and work with our Data Scientists. The Center for Data Science and Analytics serves as the Analytics...,550010d55c5d3167,TEMPORARY STUDENT ASSIGNMENT: Data Scientist/Statistician,,43.8,962,20 days,2016-10-17 21:29:15.887221
283,"Santa Clara, CA",NVIDIA,Drive requirements for Deep Learning Platform to enable work flow processes for data scientists. The position also involves driving requirements for developing...,85866291e9bf0966,Machine Learning Data Scientist,,51.6,88,10 days,2016-10-17 21:29:15.887221
284,"Somerset, NJ 08873",ITvorks,Act as the core project team lead to coordinate and manage all statistical project activities. Strong statistical skills as evidenced by participation in...,db15ba848c968751,REMOTE Principal Statistician,$90 an hour,,,2 days,2016-10-17 21:29:15.887221
285,United States,MUFG,And also manage the project to integrate each trading platform in MUFG group level. Applying strong intellectual curiosity and cutting-edge analytical...,85354c8ce1b12d2b,"Desk Quantitative Analyst, GMDA , Associate",,39.6,12,3 days,2016-10-17 21:29:15.887221
286,"Tampa Bay, FL",The Nielsen Company,"Measurement Innovation – Partner with leading data scientists, technology experts and engineers to develop new ways of assessing and measuring a range of...",06d719e8181537f5,Data Science Associate - Emerging Technologist Program - Ful...,,43.2,676,12 hours,2016-10-17 21:29:15.887221
287,"St. Louis, MO",Washington University in St. Louis,"Master’s degree and one year of related work experience in public health, computer science, biostatistics, psychology, social sciences, or related field, or...",86ea9bf16ef6b379,Statistical Data Analyst II - Center for Social Development,"$47,475 - $54,054 a year",52.199997,220,5 hours,2016-10-17 21:29:15.887221
288,"Burlingame, CA 94010",CrowdStar,The Data Scientist will be joining our Data Science team. Familiarity with machine learning algorithms as applied to images....,5564d6264f325fe4,Data Scientist,,55.199997,3,19 days,2016-10-17 21:29:15.887221
289,"Boston, MA",Blue State Digital,"You have a deep familiarity with a wide range of statistical methodologies and disciplines, including data visualization, machine learning, optimization, and...",cb5fcfa7b0df11f9,Data Scientist,,42.0,2,21 days,2016-10-17 21:29:15.887221
290,"Brooklyn, NY","Cresilon, Inc.","Must be able to collaborate with a team of engineers and scientists, and act as a Subject Matter Expert(SME) on rheology, polymer science, and research...",7a766aef49a218dd,Research Associate,"$60,000 - $80,000 a year",,,3 days,2016-10-17 21:29:15.887221
