,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date
15,"Nashville, TN 37232",Vanderbilt University Medical Center,"Order to process, analyze, display, and graph data and support data scientists. Apache, MySQL, PHP, Drupal, statistics, R, UMLS, clinical medicine, and natural....",554ec152b142a7f0,Application Developer-Biomedical Informatics,,42.6,7,7 days,2016-10-17 21:39:15.309536
16,"Nashville, TN",DNV GL,"Review for quality, analyze and document the content and structure of data from a variety sources, including but not limited to energy efficiency program data,...",15a3ad418e2297d7,Quantitative Research Analyst,,44.4,52,30+ days,2016-10-17 21:39:15.309536
17,"Lebanon, TN 37090",GENCO,The Discrepancy Research Analyst is responsible for utilizing R-Log in conjunction with all available Dell systems / data bases to reconcile receiving...,9c5cb552fa75e18d,1st Shift Research Analyst (EG1),,42.0,566,18 days,2016-10-17 21:39:15.309536
18,"Gallatin, TN",Servpro Industries,Testing and providing subject matter expertise to train team on new reports and available data. Drive the implementation of reporting by monitoring industry...,f0ee397393885349,Statistical Analyst,,42.0,15,30+ days,2016-10-17 21:39:15.309536
19,"Nashville, TN 37232",Vanderbilt University Medical Center,"Under direct supervision, provide support for social, economic or health related research; Assist in investigating and gathering data....",6c91cb70919c66a1,Research Analyst I-VUIIS,,42.6,7,30+ days,2016-10-17 21:39:15.309536
20,"Nashville, TN 37232",Vanderbilt University Medical Center,Achieve fidelity of treatment standards for intervention implementation thru comprehensive hands-on training provided by our clinical research staff that...,a4c00461868d7469,"Research Analyst II (Clarksville, TN Area)",,42.6,7,30+ days,2016-10-17 21:39:15.309536
21,"Nashville, TN",HCA Corporate,"The Consulting Product Analyst will provide subject matter expertise on broadening the financial and clinical research solutions, and supporting processes for...",6790e64b293c8b22,Senior IT Research Product Analyst,,43.8,681,17 days,2016-10-17 21:39:15.309536
22,"Nashville, TN",Sarah Cannon Network,"Work closely with the client and SCRI project statisticians to ensure that all project milestones are communicated, tracked, and delivered within agreed upon...",49d3467b5668bcca,"Principal Statistical Programmer, Work From Home",,41.4,17,30+ days,2016-10-17 21:39:15.309536
23,"Nashville, TN 37232",Vanderbilt University Medical Center,"The successful candidate will be responsible for assisting scientists with Flow Cytometry instrumentation and applications, instrument QC and training, some...",3cc863cec4ebb824,"Research Asst I, Core",,42.6,7,30+ days,2016-10-17 21:39:15.309536
24,"Nashville, TN",Next Generation Recruitment & Staffing Agency,"Qualifications MS degree in Analytics, Statistics, or Mathematics fields and 12+ years of Analytics experience or PhD degree and 10+ years of Analytics...",c33d16af1b0c6391,Principle Statistical Analyst/ Data Scientist,"$135,000 a year",,,30+ days,2016-10-17 21:39:15.309536
25,"Nashville, TN",SmileDirectClub,"Experience as a Data Analyst, Data Scientist or Management Consultant preferred. Work on analysis and as support on major project to launch business...",4cf53634dd2189f7,Business Intelligence Internship,,,,30+ days,2016-10-17 21:39:15.309536
26,"Nashville, TN 37219","Gresham, Smith and Partners.",GS&P consists of industry-leading professionals practicing architecture and engineering design as well as scientists and highly specialized planning and...,ce33aa7cb7510e5b,"Business Development Specialist | Nashville, TN",,,,5 days,2016-10-17 21:39:15.309536
27,"Nashville, TN 37228 (Bordeaux area)","Second Harvest Food Bank of Middle TN, Inc.","3-5 years experience in research, data analytics, data mining in a non-profit, university or other philanthropic institution....",19dfc9c1ccdea4d4,Donor Research Analyst,,,,30+ days,2016-10-17 21:39:15.309536
28,"Nashville, TN 37220",LP Environmental,"---- Manage field activities, data, and be responsible for reporting. We are seeking a Geologist, Engineer, or Scientist who will provide Project Management for...",aeb5f1fe5f63238c,"Environmental Geologist, Engineer, or Scientist","$100,000 a year",,,30+ days,2016-10-17 21:39:15.309536
29,"Nashville, TN",Altria,"In addition to the opportunity to apply and develop your scientific skills and regulatory knowledge towards key business objectives, we offer an excellent...",5ecee0693e8c0637,Assoc Research Scientist QA,,44.4,137,30+ days,2016-10-17 21:39:15.309536
30,"Nashville, TN",Asurion,"Working with cutting edge technologies spanning from machine learning to AWS tools, Asurion’s Analytics Teams use quantitative data analytics at scale spanning...",9ea16d93312064f3,Senior Quantitative Analyst,,43.8,794,30+ days,2016-10-17 21:39:15.309536
31,"Nashville, TN 37232",Vanderbilt University Medical Center,This position is ideal for a highly motivated individual who would like to prepare himself/herself for a strong scientific career in cardiac disease research....,26d59a0f0dcbd3b5,Postdoctoral Scientist for Heart Failure Research,,42.6,7,30+ days,2016-10-17 21:39:15.309536
32,"Nashville, TN",Meharry Medical College,"Secondarily, the Scientific Editor/Writer will also be responsible for creating new content and materials for other purposes related to the research mission of...",3e0b30bf699fd3b0,Scientific Editor/Writer,,52.199997,54,30+ days,2016-10-17 21:39:15.309536
33,"Franklin, TN",UL LLC,"Ability to collaborate with peers, and work directly with Research Scientists and other team members in order to complete a project from start to finish....",4b6fdaa253e53041,Research Engineer - Wind Modeling,,,,22 days,2016-10-17 21:39:15.309536
34,"Nashville, TN",Digital Reasoning,"You will be part of a team of top notch software engineers, consultants, project managers and data scientists that focus on delivering the best solution every...",b03f6560a591951a,Healthcare Systems Engineer,,,,13 days,2016-10-17 21:39:15.309536
35,"Nashville, TN 37243",TN Comptroller of the Treasury,Collect and analyze data; Refusal to provide this information will have no bearing on your application and will not subject you to any adverse treatment....,ef7144e48b9f050b,Associate Legislative Research Analyst 1,"$3,674 a month",,,30+ days,2016-10-17 21:39:15.309536
36,"Nashville, TN","Equilar, Inc.","E ducation, Q uality, U nity, I nnovation, L eadership, A ccountability, R esults. You think analyzing compensation data sounds cool....",c53323fac5da0471,Research Analyst,,,,30+ days,2016-10-17 21:39:15.309536
37,"Brentwood, TN",Covance,"These functions include analysis of flow cytometric data, development of new analysis templates, coordination with other project specialists, and supervisors on...",62bfae2f3886d614,Application Scientist - Flow Cytometry Analyst,,40.2,195,30+ days,2016-10-17 21:39:15.309536
38,"Nashville, TN 37219","Gresham, Smith and Partners.",GS&P consists of industry-leading professionals practicing architecture and engineering design as well as scientists and highly specialized planning and...,8905a689d1a986ba,"Senior Manager of Finance and Accounting | Nashville, TN",,,,30+ days,2016-10-17 21:39:15.309536
39,"Nashville, TN",Pierian Biosciences,Be the point person for various computational needs that arise on pre-clinical and clinical stage projects run by cross-functional teams consisting of research...,90696e40b5c347e8,"Sotware Engineer (Franklin, TN)",,,,30+ days,2016-10-17 21:39:15.309536
40,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,cc635db2e4f4f216,Medical Laboratory Scientist 2 Nights - VUMC Diagnostic Core...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
41,"Nashville, TN",HCA Corporate,"Work directly with the Chief Clinical Transformation Officer to manage clinical aspects of data analytics and clinical decision support, both at a population...",ee1e171457e951b9,Clinical Informatics Scientist,,43.8,681,2 days,2016-10-17 21:39:15.309536
42,"Nashville, TN",Sarah Cannon Network,3 years of experience in biostatistics and bioinformatics (preferably involving next generation sequence data analysis) and algorithm development in related...,125dfe3ef7400df6,Bioinformatics Scientist,,41.4,17,30+ days,2016-10-17 21:39:15.309536
43,"Nashville, TN",Amec Foster Wheeler,Amec Foster Wheeler Environment & Infrastructure is currently seeking a Geologist / Engineer / Environmental Scientist with 3 to 5 years of experience to join...,4d5aa1fb301bf693,Geologist / Engineer / Environmental Scientist,,44.4,466,12 days,2016-10-17 21:39:15.309536
44,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,5552a789b921ec28,Medical Laboratory Scientist 2 - VUMC Point-of-Care Testing...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
45,"Nashville, TN",Pierian Biosciences,Demonstrate training and proficiency in clinical sample processing for all assay development and FDA clinical trial validation studies....,b8e6a51dfbd75c11,Senior Research Associate MiCK,,,,30+ days,2016-10-17 21:39:15.309536
46,"Nashville, TN",MACK Technology Partners,"Qualifications • MS degree in Analytics, Statistics, or Mathematics fields and 12+ years of Analytics experience or PhD degree and 10+ years of Analytics...",159981296dbfd332,Sr. Statistical Analyst,,,,30+ days,2016-10-17 21:39:15.309536
47,"Nashville, TN",Pierian Biosciences,"Prior experience conducting clinical validation studies, clinical trials, and/or submissions for FDA 510k and PMA clearance is desirable....",4bbc73bff95183f4,Immuno-Oncology Scientist MiCK,,,,30+ days,2016-10-17 21:39:15.309536
48,"Franklin, TN",teknetex,"Bachelors in Computer Science/Engineering ( may also consider Applied Mathematics, Physics, Statistics or area of study related to data sciences and data mining...",41ace1ec828248e8,Big Data Engineer/Hadoop Developer,,,,30+ days,2016-10-17 21:39:15.309536
49,"Nashville, TN 37219","Gresham, Smith and Partners.",GS&P consists of industry-leading professionals practicing architecture and engineering design as well as scientists and highly specialized planning and...,e49dc99b1460202e,"Operations Coordinator | Nashville, TN",,,,30+ days,2016-10-17 21:39:15.309536
50,"Nashville, TN 37232",Vanderbilt University Medical Center,"Mission is to advance health and wellness through preeminent programs in patient care, education, and research....",346cf538bca8c32d,"Staff Scientist, Vanderbilt Eye Institute Focusing on Person...",,42.6,7,4 days,2016-10-17 21:39:15.309536
51,"Nashville, TN",Pierian Biosciences,Demonstrate training and proficiency in clinical sample processing for all assay development and FDA clinical trial validation studies....,20c5a3c51f3e7113,Research Associate MiCK,,,,30+ days,2016-10-17 21:39:15.309536
52,"Nashville, TN 37228 (Bordeaux area)",Aegis Sciences Corporation,7years of relevant clinical laboratory training/experience with a BA/BS orMLT OR. The Certifying Scientist / Technical Supervisor in the Aegis Esoteric...,6750cb0488e47c49,Certifying Scientist,,42.6,22,30+ days,2016-10-17 21:39:15.309536
53,"Franklin, TN",UnitedHealth Group,"Here, innovation isn't about another gadget, it's about making health care data available wherever and whenever people need it, safely and reliably....",fb5141fe22503361,Operations Technician (Application Design and Analysis - Dat...,,43.2,4187,26 days,2016-10-17 21:39:15.309536
54,"Nashville, TN",Pierian Biosciences,"Initiates, directs, and executes scientific research and development that is critical to corporate strategies and image in conjunction with the larger...",71bbac5e414b4a43,Senior Scientist MiCK,,,,30+ days,2016-10-17 21:39:15.309536
55,"Nashville, TN 37219","Gresham, Smith and Partners.",GS&P consists of industry-leading professionals practicing architecture and engineering design as well as scientists and highly specialized planning and...,9488791b190b4f0a,"Project Accounting Operations Specialist | Nashville, TN",,,,30+ days,2016-10-17 21:39:15.309536
56,"Nashville, TN 37219","Gresham, Smith and Partners.",Gather and input contract data into risk management project database. GS&P consists of industry-leading professionals practicing architecture and engineering...,e225d073801bab81,"Risk Management Specialist | Nashville, TN",,,,30+ days,2016-10-17 21:39:15.309536
57,"Nashville, TN","Universal Robotics, Inc.","In the lab, the applications Engineer will work directly with lead scientists and project management from the inception of job through delivery....",eabab66580c6f80e,Automation Applications Engineer (Senior and Advanced Levels...,,,,5 days,2016-10-17 21:39:15.309536
58,"Nashville, TN",Sarah Cannon Network,Ability to manage multiple protocols and participate in multiple clinical project teams. Are used which guarantee the scientific validity and overall quality of...,9daed05949b60909,"Principal Biostatistician, Work From Home",,41.4,17,30+ days,2016-10-17 21:39:15.309536
59,"Nashville, TN 37203",Vanderbilt University,Supervise scientific data collection and analyses for research project(s) requiring independent interpretation of complex research data....,774aa10d90b0a1df,Senior Staff Scientist,,51.0,478,20 days,2016-10-17 21:39:15.309536
60,"Nashville, TN 37232",Vanderbilt University Medical Center,Truven Health Analytics:. Leadership accountability and management of clinical operations for the Ophthalmology PCC (14 locations plus 3 PSAs) and for the...,9c175411f2b436a4,Vanderbilt Eye Institute - Departmental Administrator / Asso...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
61,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,c75ff684e32a74b8,Medical Lab Scientist 2 Evenings - VUMC Diagnostic Core Hema...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
62,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,0406a9ded77a92d9,Medical Laboratory Scientist 2 - VUMC Diagnostic Blood Bank...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
63,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,ffe18da058988171,Medical Laboratory Scientist 2 PRN - VUMC Diagnostic Molecul...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
64,"Nashville, TN 37232",Vanderbilt University Medical Center,Truven Health Analytics:. Leadership accountability and management of clinical operations for the Ophthalmology PCC (14 locations plus 3 PSAs) and for the...,9c175411f2b436a4,Vanderbilt Eye Institute - Departmental Administrator / Asso...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
65,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,c75ff684e32a74b8,Medical Lab Scientist 2 Evenings - VUMC Diagnostic Core Hema...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
66,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,0406a9ded77a92d9,Medical Laboratory Scientist 2 - VUMC Diagnostic Blood Bank...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
67,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,ffe18da058988171,Medical Laboratory Scientist 2 PRN - VUMC Diagnostic Molecul...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
68,"Nashville, TN 37232",Vanderbilt University Medical Center,Truven Health Analytics:. Leadership accountability and management of clinical operations for the Ophthalmology PCC (14 locations plus 3 PSAs) and for the...,9c175411f2b436a4,Vanderbilt Eye Institute - Departmental Administrator / Asso...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
69,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,c75ff684e32a74b8,Medical Lab Scientist 2 Evenings - VUMC Diagnostic Core Hema...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
70,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,0406a9ded77a92d9,Medical Laboratory Scientist 2 - VUMC Diagnostic Blood Bank...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
71,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,ffe18da058988171,Medical Laboratory Scientist 2 PRN - VUMC Diagnostic Molecul...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
72,"Nashville, TN 37232",Vanderbilt University Medical Center,Truven Health Analytics:. Leadership accountability and management of clinical operations for the Ophthalmology PCC (14 locations plus 3 PSAs) and for the...,9c175411f2b436a4,Vanderbilt Eye Institute - Departmental Administrator / Asso...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
73,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,c75ff684e32a74b8,Medical Lab Scientist 2 Evenings - VUMC Diagnostic Core Hema...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
74,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,0406a9ded77a92d9,Medical Laboratory Scientist 2 - VUMC Diagnostic Blood Bank...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
75,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,ffe18da058988171,Medical Laboratory Scientist 2 PRN - VUMC Diagnostic Molecul...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
76,"Nashville, TN 37232",Vanderbilt University Medical Center,Truven Health Analytics:. Leadership accountability and management of clinical operations for the Ophthalmology PCC (14 locations plus 3 PSAs) and for the...,9c175411f2b436a4,Vanderbilt Eye Institute - Departmental Administrator / Asso...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
77,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,c75ff684e32a74b8,Medical Lab Scientist 2 Evenings - VUMC Diagnostic Core Hema...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
78,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,0406a9ded77a92d9,Medical Laboratory Scientist 2 - VUMC Diagnostic Blood Bank...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
79,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,ffe18da058988171,Medical Laboratory Scientist 2 PRN - VUMC Diagnostic Molecul...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
80,"Nashville, TN 37232",Vanderbilt University Medical Center,Truven Health Analytics:. Leadership accountability and management of clinical operations for the Ophthalmology PCC (14 locations plus 3 PSAs) and for the...,9c175411f2b436a4,Vanderbilt Eye Institute - Departmental Administrator / Asso...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
81,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,c75ff684e32a74b8,Medical Lab Scientist 2 Evenings - VUMC Diagnostic Core Hema...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
82,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,0406a9ded77a92d9,Medical Laboratory Scientist 2 - VUMC Diagnostic Blood Bank...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
83,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,ffe18da058988171,Medical Laboratory Scientist 2 PRN - VUMC Diagnostic Molecul...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
84,"Nashville, TN 37232",Vanderbilt University Medical Center,Truven Health Analytics:. Leadership accountability and management of clinical operations for the Ophthalmology PCC (14 locations plus 3 PSAs) and for the...,9c175411f2b436a4,Vanderbilt Eye Institute - Departmental Administrator / Asso...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
85,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,c75ff684e32a74b8,Medical Lab Scientist 2 Evenings - VUMC Diagnostic Core Hema...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
86,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,0406a9ded77a92d9,Medical Laboratory Scientist 2 - VUMC Diagnostic Blood Bank...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
87,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,ffe18da058988171,Medical Laboratory Scientist 2 PRN - VUMC Diagnostic Molecul...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
88,"Nashville, TN 37232",Vanderbilt University Medical Center,Truven Health Analytics:. Leadership accountability and management of clinical operations for the Ophthalmology PCC (14 locations plus 3 PSAs) and for the...,9c175411f2b436a4,Vanderbilt Eye Institute - Departmental Administrator / Asso...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
89,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,c75ff684e32a74b8,Medical Lab Scientist 2 Evenings - VUMC Diagnostic Core Hema...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
90,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,0406a9ded77a92d9,Medical Laboratory Scientist 2 - VUMC Diagnostic Blood Bank...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
91,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,ffe18da058988171,Medical Laboratory Scientist 2 PRN - VUMC Diagnostic Molecul...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
92,"Nashville, TN 37232",Vanderbilt University Medical Center,Truven Health Analytics:. Leadership accountability and management of clinical operations for the Ophthalmology PCC (14 locations plus 3 PSAs) and for the...,9c175411f2b436a4,Vanderbilt Eye Institute - Departmental Administrator / Asso...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
93,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,c75ff684e32a74b8,Medical Lab Scientist 2 Evenings - VUMC Diagnostic Core Hema...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
94,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,0406a9ded77a92d9,Medical Laboratory Scientist 2 - VUMC Diagnostic Blood Bank...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
95,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,ffe18da058988171,Medical Laboratory Scientist 2 PRN - VUMC Diagnostic Molecul...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
96,"Nashville, TN 37232",Vanderbilt University Medical Center,Truven Health Analytics:. Leadership accountability and management of clinical operations for the Ophthalmology PCC (14 locations plus 3 PSAs) and for the...,9c175411f2b436a4,Vanderbilt Eye Institute - Departmental Administrator / Asso...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
97,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,c75ff684e32a74b8,Medical Lab Scientist 2 Evenings - VUMC Diagnostic Core Hema...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
98,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,0406a9ded77a92d9,Medical Laboratory Scientist 2 - VUMC Diagnostic Blood Bank...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
99,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,ffe18da058988171,Medical Laboratory Scientist 2 PRN - VUMC Diagnostic Molecul...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
100,"Nashville, TN 37232",Vanderbilt University Medical Center,Truven Health Analytics:. Leadership accountability and management of clinical operations for the Ophthalmology PCC (14 locations plus 3 PSAs) and for the...,9c175411f2b436a4,Vanderbilt Eye Institute - Departmental Administrator / Asso...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
101,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,c75ff684e32a74b8,Medical Lab Scientist 2 Evenings - VUMC Diagnostic Core Hema...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
102,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,0406a9ded77a92d9,Medical Laboratory Scientist 2 - VUMC Diagnostic Blood Bank...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
103,"Nashville, TN 37232",Vanderbilt University Medical Center,Competently applies clinical knowledge to achieve accurate clinical test results which leads to quality patient care outcomes....,ffe18da058988171,Medical Laboratory Scientist 2 PRN - VUMC Diagnostic Molecul...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
104,"Nashville, TN 37232",Vanderbilt University Medical Center,Truven Health Analytics:. Leadership accountability and management of clinical operations for the Ophthalmology PCC (14 locations plus 3 PSAs) and for the...,9c175411f2b436a4,Vanderbilt Eye Institute - Departmental Administrator / Asso...,,42.6,7,30+ days,2016-10-17 21:39:15.309536
