,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date
21,"Alpharetta, GA",krg technology inc,Data scientist with either a Masters or PhD. Should know Machine learning. Someone who has experience setting up a soln using Hadoop/ MLlib with Spark....,c033d176ea5a13bf,Data Scientist,,,,30+ days,2016-10-17 21:35:57.922634
22,"Atlanta, GA",Centers for Disease Control and Prevention,"Whether we are protecting the American people from public health threats, researching emerging diseases, or mobilizing public health programs with our domestic...",f7997468ea82b26a,Mathematical Statistician,"$104,349 - $135,656 a year",54.0,64,17 days,2016-10-17 21:35:57.922634
23,"Atlanta, GA",SunTrust,"Performs sophisticated data analytics (encompassing data mining, inferential statistical analysis, and predictive analytics, for example)....",16b342fb19d2cf92,"Consumer Banking Data Scientist - Atlanta, GA",,42.6,2101,30+ days,2016-10-17 21:35:57.922634
24,"Atlanta, GA 30326 (Buckhead area)","eHire, LLC","Strong background in applying statistical machine learning techniques to predictive modeling and experience with Machine Learning libraries (via R, H2O, Python,...",f0341f282e4dc253,Sr Data Scientist,"$150,000 a year",,,17 days,2016-10-17 21:35:57.922634
25,"Atlanta, GA",Honeywell,"Master’s degree in Computer Science, Mathematics, Engineering, Physics, or a relevant field AND 2+ years’ data science experience applying data modeling...",3ab193931df8ad50,"Sr Data Scientist - Atlanta, GA",,44.4,3477,25 days,2016-10-17 21:35:57.922634
26,"Atlanta, GA 30303 (Five Points area)",SimplePart,You will be responsible for a team of analysts and data scientists tasked with creating and managing digital parts strategy for the world’s top automakers as...,78a5029ce1dc2c53,Director of Business Analytics,,,,3 hours,2016-10-17 21:35:57.922634
27,"Atlanta, GA 30338",KPMG,"KPMG is currently seeking a Data Scientist, to join our Advanced Data Analytics team in our Atlanta, GA office....",564598809d60ebbc,"Data Scientist, Natural Language Processing",,51.0,1768,3 days,2016-10-17 21:35:57.922634
28,"Alpharetta, GA 30022",Verizon,"Apply machine learning and statistical techniques to large data sets to find actionable insights. Lead & manage data augmentation, clean up and data quality...",2eeab08cd59a3296,Senior Data Scientist,,44.4,11117,20 days,2016-10-17 21:35:57.922634
29,"Atlanta, GA",NIIT Technologies,"Expertise in operations research, applied statistics, data mining, machine learning, physics or a related quantitative discipline....",42835cf45915a966,Data Scientist,,42.6,122,30+ days,2016-10-17 21:35:57.922634
30,"Atlanta, GA 30354 (Lakewood Heights-Southeastern area)",Home Depot,3 years of experience in data mining and statistical analysis. Insights from data to solve business problems....,6de57e75b0a4cf6e,DATA SCIENTIST,,43.8,20608,4 hours,2016-10-17 21:35:57.922634
31,"Atlanta, GA 30338",KPMG,"Machine learning, data visualization, statistical modeling, data mining, or information retrieval. Five years of professional experience working as a Data...",57dc2330cb3ed3c0,Sr Associate - Data Scientist,,51.0,1768,25 days,2016-10-17 21:35:57.922634
32,"Atlanta, GA",Lifetime Fitness,Experience tracking statistical data for basketball games. Track all relevant statistics during games. Work closely with League Coordinator to ensure member...,c35d04e318052795,Ultimate Hoops Statistician,,42.6,752,3 days,2016-10-17 21:35:57.922634
33,"Alpharetta, GA",Reed Elsevier,Applied modeling and analytics experience in applicable industry. The incumbent also provides analytics consultation and results interpretation across Business...,a075b11bec46f33e,Principal Statistical Modeler,,42.6,32,4 days,2016-10-17 21:35:57.922634
34,"Atlanta, GA",Loginsoft Consulting LLC,At least 2 years or more work experience in applying advanced statistical and machine learning algorithms to business problems....,b4f67eac877cbb51,Data Scientist,,,,30+ days,2016-10-17 21:35:57.922634
35,"Atlanta, GA",SunTrust,Statistical Quant Analyst-W430139 Description Develops and analyzes quantitative models. Researches best practices and new technologies. Performs complex,179446c4d8fb1d70,Statistical Quant Analyst,,42.6,2101,30+ days,2016-10-17 21:35:57.922634
36,"Alpharetta, GA",Reed Elsevier,3-5+ years demonstrated applied modeling and analytics experience in applicable industry. Strong understanding of statistical methods applied to data analysis....,d4627c400208ec41,Statistical Modeler,,42.6,32,6 days,2016-10-17 21:35:57.922634
37,"Atlanta, GA",Google,"The Google Cloud training team already develops and delivers Google Cloud Platform product and solution training to thousands of partners, end-users and...",b96291bcf9c19e0a,"Cloud Instructor (Big Data, Machine Learning), Google Cloud...",,52.800003,1219,4 days,2016-10-17 21:35:57.922634
38,"Atlanta, GA",Feedzai,Implement Feedzai's machine learning algorithm into our client’s data feeds. Experience with applying machine learning techniques to predictive modeling....,241bf43cfe61f5c0,Data Scientist,,,,30+ days,2016-10-17 21:35:57.922634
39,"Atlanta, GA",SearchBankingJobs,"Lead the review and care of relevant model and model validation documentation, complete in depth analysis on large data sets, and formulate analysis and reports...",7fad02838ce4dbb3,Lead Quantitative Analyst,"$150,000 - $205,000 a year",,,5 days,2016-10-17 21:35:57.922634
40,"Atlanta, GA",Cotiviti,This is a pioneering data scientist who will participate in expanding the new analytics backbone. Cotiviti is looking for an industry leading Data Scientist to...,28c4f77bbe45925e,Data Scientist,,40.2,30,30+ days,2016-10-17 21:35:57.922634
41,"Atlanta, GA",Honeywell,"Support and mentor data scientists. Master’s degree in computer science, applied mathematics, statistics, software engineering, physics, or related discipline...",78f1a9a1e62191ef,"Principal Data Scientist - Atlanta, GA",,44.4,3477,25 days,2016-10-17 21:35:57.922634
42,"Atlanta, GA","Aptonet, inc",Data Analytics or Machine Learning nanodegree; We need people who have the capacity to identify problem spaces where Machine Learning has never been applied...,6b694f3e631f00d0,Data Scientist BIG DATA,,,,30+ days,2016-10-17 21:35:57.922634
43,"Atlanta, GA 30319",Turner,"This key analytics role will be responsible fusing consumer analytics, statistical modeling, machine learning, behavioral segmentation, clustering analysis and...",8b86e74e5182e663,Sr. Data Scientist,,51.0,246,30+ days,2016-10-17 21:35:57.922634
44,"Atlanta, GA",Home Depot,"Data mining, optimization, statistics, machine learning, programming, data modeling, database design, retail domain knowledge, and reporting....",00ec45e4d3e1233f,DATA SCIENTIST- Space Optimization,,43.8,20608,16 days,2016-10-17 21:35:57.922634
45,"Atlanta, GA 30338",KPMG,"Lead the design and development of tools and solutions working with data scientists, data integration teams and visualization experts to deliver analysis that...",45ead534ae80342a,Sr. Manager - Data Analytics,,51.0,1768,30+ days,2016-10-17 21:35:57.922634
46,"Atlanta, GA",Cox Automotive,"Develop and maintain effective working relationships with subject matter experts, analysts, data scientists, and technology teams across Cox Automotive in order...",7d49fa6414b837af,"Manager, Data Enablement",,40.8,42,11 days,2016-10-17 21:35:57.922634
47,"Atlanta, GA 30326 (Buckhead area)",JLL,"Proactively deliver information and insights on market and economic activity, conditions, trends, and forecasts....",56c26c7fc90e65d9,Research Analyst - Office,,43.8,759,6 days,2016-10-17 21:35:57.922634
48,"Atlanta, GA",GHX,"Highly proficient in R, S+, SQL and other data and statistical tools/environments. Analyze data set to determine volumes required to project national level...",dedb1f8af08b0981,US Contractor - Data Scientist,,39.0,8,30+ days,2016-10-17 21:35:57.922634
49,"Atlanta, GA",GE Power,"Architects, Data Scientists, Businesses and Product Managers. Deploy Data Governance model including people, process and technology to sustain Data Quality for...",3cd633102b36edc1,Staff Analytics Engineer – Installed Base,,51.6,153,14 days,2016-10-17 21:35:57.922634
50,"Atlanta, GA 30318 (Rockdale area)",McKinsey & Company,"Statistical modeling, machine learning, data mining. You will also manage personnel data and systems from many sources across the Firm....",17146a30a3242856,Senior Personnel Data Scientist/Analyst,,52.800003,169,30+ days,2016-10-17 21:35:57.922634
51,"Duluth, GA",The Centrics Group,"2+ years’ experience with data analytics, data structures, algorithms. Experience with large data sets or Big Data (MapReduce, Hadoop, Aster, Hive, etc)....",c12bd05d7c5e5216,Data Scientist,"$90,000 - $102,000 a year",,,19 days,2016-10-17 21:35:57.922634
52,"Atlanta, GA 30338",NIIT USA,"Expertise in operations research, applied statistics, data mining, machine learning, physics or a related quantitative discipline....",002273bfa19e7d1e,Data Scientist,,,,30+ days,2016-10-17 21:35:57.922634
53,"Alpharetta, GA",AT&T,Data Analytics or Machine Learning nanodegree; We need people who have the capacity to identify problem spaces where Machine Learning has never been applied...,7211ffe11e788ed3,Principal Data Scientist BIG DATA,,44.4,14297,14 days,2016-10-17 21:35:57.922634
54,"Atlanta, GA",Northside Hospital,"As a 537-bed, not-for-profit, full-service community hospital, we are committed to balancing clinical excellence with compassionate care and are dedicated to...",e58bc00e1aa5967d,10915 VENDOR RESEARCH ANALYST,,51.0,330,6 days,2016-10-17 21:35:57.922634
55,"Atlanta, GA",Centers for Disease Control and Prevention,"Whether we are protecting the American people from public health threats, researching emerging diseases, or mobilizing public health programs with our domestic...",c5727f5f0d4a07fc,Behavioral Scientist,"$104,349 - $135,656 a year",54.0,64,2 days,2016-10-17 21:35:57.922634
56,"Atlanta, GA",Feedzai,Data Scientist - Junior. Implement Feedzai's machine learning algorithm into our client’s data feeds. Experience with applying machine learning techniques to...,2efb76fefe857c5e,Data Scientist - Junior,,,,30+ days,2016-10-17 21:35:57.922634
57,"Dunwoody, GA",State Farm Mutual Automobile Insurance Company,Competitive starting salary. Reviews data in innovative ways to further the pricing and risk selection objectives of the enterprise....,9ec54677a48cfd67,Actuarial Statistician,,51.0,3358,12 days,2016-10-17 21:35:57.922634
58,"Atlanta, GA",Target MarkeTeam,As well as experience with database analytics and file manipulation using SQL and SAS or JMP. As continual improvement of new/innovative data visualization...,af9063160d9ec50e,"Data Analyst, Predictive Modeling",,,,30+ days,2016-10-17 21:35:57.922634
59,"Atlanta, GA",Deloitte,"Perform data studies and data discovery routines for video, voice, weblog, sensor, machine and social media data sources or mash ups of new and existing data...",81c4ff7baf659097,Advanced Analytics Enablement Big Data Senior Consultant,,51.0,3469,30+ days,2016-10-17 21:35:57.922634
60,"Atlanta, GA 30338",KPMG,"Work with Tax business teams to identify anomalies, trends and derive insights in large volumes of data to support Tax Planning, benchmarking, and other...",e238008bdf221fa9,"Senior Associate, Tax Technology - Data Analytics Machine Le...",,51.0,1768,21 days,2016-10-17 21:35:57.922634
61,"Atlanta, GA",Northrop Grumman,"The qualified applicant will provide high level expertise in applicable public health disciplines to collect, abstract, query/code, analyze, and interpret...",ff099ab0011d0f3d,Data Manager,,51.0,2126,30+ days,2016-10-17 21:35:57.922634
62,"Atlanta, GA",Emory University,"Prepares and publishes scientific manuscripts under the direction of the Principal Investigator. The initial appointment is for one year, renewal expected if...",3b8f65667c1a624d,Post Doctoral Fellow - Statistical Genetics/Genetic Epidemio...,,51.6,254,6 days,2016-10-17 21:35:57.922634
63,"Atlanta, GA",Kaiser Permanente,To lead a program of research that is recognized nationally and internationally in the senior investigator's area of special expertise by designing and...,563cc2645e6a9e06,"Sr Investigator, Research - Atlanta",,52.199997,3800,30+ days,2016-10-17 21:35:57.922634
64,"Atlanta, GA",SimplePart.com,You will be responsible for a team of analysts and data scientists tasked with creating and managing digital parts strategy for the world’s top automakers as...,63ceae5801e1afd9,Director of Business Analytics,,,,30+ days,2016-10-17 21:35:57.922634
65,"Atlanta, GA",Bank of America,"Knowledge of SAS, SQL, R, C++ and MATLAB. Responsible for independently conducting quantitative analytics and modeling projects....",a8cace9dd50fd963,Quantitative Finance Analyst,,44.4,14240,30+ days,2016-10-17 21:35:57.922634
66,"Atlanta, GA","Market Strategies International, Inc.","Analysts maintain data integrity, use a variety of analytic techniques to understand data and relay the implications of the results to the project team....",dd0727ad3b01cc3b,Analyst - Market Research,,,,4 days,2016-10-17 21:35:57.922634
67,"Atlanta, GA",AT&T,"Focusing on stitching large data sets to support data scientists for model creation, training. Design process to create Reusable derived data sets for use for...",5f08806dc011569d,Principal Big Data Engineer,,44.4,14297,3 days,2016-10-17 21:35:57.922634
68,"Atlanta, GA",Cox Communications,"Ability to identify trends, analyze data, and extract actionable insights. Experience with multi-channel analytics (e.g., offline plus online, integration of...",5cdd2e98b1442c77,"Manager, Data Analysis",,51.0,1236,30+ days,2016-10-17 21:35:57.922634
69,"Atlanta, GA","Aptonet, inc",Support the development of data science and big data analytics solutions that improve processing and decision making....,abab8f4e8f9b405d,Big Data – Data Scientist.,,,,30+ days,2016-10-17 21:35:57.922634
70,"Atlanta, GA 30309 (Midtown area)",Equifax,"Manipulate large data sets, integrate diverse data sources, data types and data structures and deliver insights into new and existing solutions....",8afe8243cd9b6c14,Statistical Consultant,,43.2,220,8 hours,2016-10-17 21:35:57.922634
71,"Alpharetta, GA",AT&T,Data Analytics or Machine Learning nanodegree; We need people who have the capacity to identify problem spaces where Machine Learning has never been applied...,fefa5d19c1036ec6,Professional Data Scientist BIG DATA,,44.4,14297,30+ days,2016-10-17 21:35:57.922634
72,"Atlanta, GA 30338",KPMG,"Machine learning, data visualization, statistical modeling, data mining, or information retrieval. Eight years of professional experience working as a Data...",09d2595f347a2619,Manager - Data Scientist,,51.0,1768,25 days,2016-10-17 21:35:57.922634
73,"Atlanta, GA",StrategyWise,"Technical expertise regarding data models, data mining and segmentation techniques. Proficiency with common data science toolkits including intermediate to...",5799213023e69929,Data Analyst,,,,30+ days,2016-10-17 21:35:57.922634
74,"Atlanta, GA",North Highland,"Extensive experience with wide array of analytical approaches (predictive modeling and analytics, explanatory modeling, data mining, etc.)....",9f50fa0514c0b1aa,Business Intelligence Data Scientist,,41.4,18,30+ days,2016-10-17 21:35:57.922634
75,"Atlanta, GA",UCB,"Help design, then lead or manage advanced analytics projects done by advanced analysts or data scientists....",00b6a44d7f426b8e,Head of Commercial Data and Analytics,,42.6,54,15 days,2016-10-17 21:35:57.922634
76,"Atlanta, GA 30328","Intercontinental Exchange, Inc.","Investigate and manage large data sets. 2 years experience using C/C++, C#, Java, SQL, VBA, R, or Python. Bachelors Degree in Engineering, Finance, Applied Math...",3de191f59f554a55,Quantitative Analyst (5051),,,,30+ days,2016-10-17 21:35:57.922634
77,"Atlanta, GA",Home Depot,And operates under minimal supervision and mentorship of more experienced managers and data scientists. Prior direct experience in analyzing the relevant...,55dfcaba163b8c89,"Senior Data Analyst, Supply Chain",,43.8,20608,26 days,2016-10-17 21:35:57.922634
78,"Atlanta, GA",Honeywell,"You will be responsible for working closely with data scientists to implement and integrate analytics solutions into operational platforms, including Hadoop and...",27b511fcc7265dd7,Analytics DevOps Engineer,,44.4,3477,10 days,2016-10-17 21:35:57.922634
79,"Atlanta, GA",Oak Ridge Associated Universities,Experience with R and large data sets. It will also give the fellow an opportunity to present study findings in peer-reviewed publications and scientific...,7cb01e6c9ce9dfd5,Statistical Analysis Fellowship - CDC,,43.2,15,30+ days,2016-10-17 21:35:57.922634
80,"Duluth, GA 30096",CHASE Professionals,1-3 years of Data Science/Data Analytics. Our global leading client in the Self Service Kiosk industry has multiple opening for Entry to Mid Level Data...,869e076b2b2ca58e,Data Scientist/ Data Analyst,,43.8,166,3 days,2016-10-17 21:35:57.922634
81,"Atlanta, GA",PreVisor,Serve as an internal subject matter expert either guiding or providing support to team members and other departments on specific projects....,b07cde8b257051da,Associate Research Scientist - 6-month intern position,,,,28 days,2016-10-17 21:35:57.922634
82,"Atlanta, GA",Oak Ridge Associated Universities,"Currently the Branch is leading the development of statistical approaches and methods to monitor the impact of national recommendations, clinical interventions,...",4928d3911710e6b0,Biostatistics; Statistician Fellowship -- CDC,,43.2,15,30+ days,2016-10-17 21:35:57.922634
83,"Alpharetta, GA",AT&T,"And with our Big Data know-how, you’ll discover and develop meaningful insights that inspire continuous innovation....",9602654420268460,Big Data Technical Intern I,,44.4,14297,26 days,2016-10-17 21:35:57.922634
84,"Atlanta, GA",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",0881307458ef3b0c,Project Management Systems Analyst,,51.0,122,10 days,2016-10-17 21:35:57.922634
85,"Atlanta, GA",Emory University,"The clinical informatics group fosters collaborative projects between software systems researchers and scientific research groups, and between clinical...",514f87b53e191e5e,Assistant Professor -TT - Signal Processing & Machine Learni...,,51.6,254,17 days,2016-10-17 21:35:57.922634
86,"Atlanta, GA",Bluefusioninc,"Experience in formulating and implementing optimization and data analytics models.  Familiarity with commercial optimization solver and data mining packages, e...",bd6b2f66d91ef38a,Operations Research Analyst,,,,19 days,2016-10-17 21:35:57.922634
87,"Atlanta, GA",PreVisor,"Serve as an internal subject matter expert, providing support to team members on solutions, especially related to the development and validation of assessment...",9b75487e5b14d1d4,Research Scientist,,,,30+ days,2016-10-17 21:35:57.922634
88,"Atlanta, GA",Visionaire Partners,"Once defined, you will be responsible in translating business problems to the core data scientists to create and design data science solutions....",b4a8e28f88d0b080,Data Scientist,,52.199997,5,12 days,2016-10-17 21:35:57.922634
89,"Atlanta, GA",Capgemini,"Supervised and Un-supervised machine learning techniques, graph data based analytics, statistical analysis, time series, geospatial, nlp, sentiment analysis,...",fd3512169c7325e1,Data Science Consultant,,43.8,2002,30+ days,2016-10-17 21:35:57.922634
90,"Atlanta, GA",Analytic Recruiting,"Senior Data Scientist and Analytics Lead with strong proficiency with Python, R, and SQL and prior experience with statistical modeling, data mining and machine...",d67b0f93e14af031,Senior Data Scientist,"$100,000 - $125,000 a year",51.0,2,30+ days,2016-10-17 21:35:57.922634
91,"Atlanta, GA",Northrop Grumman,"Review project data and assess quality. Organize project files, including data and correspondences. Communicate with grantees and project area staff....",a2d937a8d7efb91e,Health Research Analyst 2,,51.0,2126,14 days,2016-10-17 21:35:57.922634
92,"Norcross, GA",CI Radar,"Become a subject matter expert on clients’ market space, competitors, and products. The analyst will be assigned clients and will be in charge of creating and...",adf27202c0ea4526,Business Research Analyst - Entry Level,"$30,000 - $32,000 a year",,,12 days,2016-10-17 21:35:57.922634
93,"Atlanta, GA",RaceTrac,"Communicates project plans and articulates roles, project goals, and timelines, while incorporating project lifecycle models;...",cefa2b3bf3741997,Optimization Research Analyst,,43.2,694,20 days,2016-10-17 21:35:57.922634
94,"Atlanta, GA 30324 (Buckhead area)",Wabash Solutions,Strong knowledge of operations research and data mining techniques and experience in formulating and implementing optimization and data analytics models....,b4323c1b2bb13cb9,Operations Research Analyst,,,,17 days,2016-10-17 21:35:57.922634
95,"Atlanta, GA","Aptonet, inc",As a data engineer you’ll use your sense of urgency and fast prototyping skills to create data platforms that enable the work of data scientists and analysts...,09dcf95bfed022f5,Big Data Software Engineer,,,,30+ days,2016-10-17 21:35:57.922634
96,"Atlanta, GA 30326 (Buckhead area)",JLL,"Proactively deliver information and insights on market and economic activity, conditions, trends, and forecasts....",06fb0a51e02a9053,Sr Research Analyst (Industrial),,43.8,759,6 days,2016-10-17 21:35:57.922634
97,"Alpharetta, GA 30005",ADP,"At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",8c8f1cb4e68c81bb,Director of Application Development,,44.4,1657,3 days,2016-10-17 21:35:57.922634
98,"Atlanta, GA 30318 (Rockdale area)",Georgia Tech Research Institute,Our expert scientists and engineers turn ideas into workable solutions and then put those solutions into action....,463e45aca1e4a7fd,Applications Engineer and Intelligence Analyst - ACL 1181,,52.800003,255,25 days,2016-10-17 21:35:57.922634
99,"Atlanta, GA 30318 (Rockdale area)",Georgia Tech Research Institute,"GTRI is a group of world-class engineers and scientists, solving challenging problems for our customers through innovation, cutting edge applied research, and a...",f3c71b357a04c584,Research Scientist,,52.800003,255,19 days,2016-10-17 21:35:57.922634
100,"Atlanta, GA",AT&T,Data Analytics or Machine Learning nanodegree; We need people who have the capacity to identify problem spaces where Machine Learning has never been applied...,9dae70439485a050,Senior Data Scientist BIG DATA,,44.4,14297,30+ days,2016-10-17 21:35:57.922634
101,"Alpharetta, GA 30022",Verizon,"Apply machine learning and statistical techniques to large data sets to find actionable insights. Lead & manage data augmentation, clean up and data quality...",156f9a4f2f18d7d5,Data Analytics Engineer,,44.4,11117,30+ days,2016-10-17 21:35:57.922634
102,"Atlanta, GA",Visionaire Partners,Data Scientist - Insights. Love Data Analytics and want more Big Data but limited because of current company limitations?...,2bd808237a2051c6,Data Scientist - Insights,,52.199997,5,17 days,2016-10-17 21:35:57.922634
103,"Atlanta, GA",Honeywell,Work closely with data scientists and product managers to understand their data requirements for existing and future projects on data analytics applications....,7253d6d7a5376e5d,"Sr Data Engineer - Atlanta, GA",,44.4,3477,25 days,2016-10-17 21:35:57.922634
104,"Atlanta, GA",General Assembly,"You are eager to shape the skills, minds, and trajectories of the newest generation of data scientists. Data visualization techniques;...",7fb289cfe1d1159e,Part Time Data Science Instructor,,52.800003,74,30+ days,2016-10-17 21:35:57.922634
105,"Atlanta, GA",ICF,ICF seeks several Project Managers and Public Health Scientists to provide management and content expertise to public health research studies and program...,03a154bb94b3bb32,Public Health Scientists - Project Managers,,41.4,234,6 days,2016-10-17 21:35:57.922634
106,"Alpharetta, GA 30005",Mckesson,"The person will work with Senior Data Scientists, Engineers, and our IT Platform team to develop insights and analytics models to help our business partners...",e6aa257f5f1840de,Data Scientist,,43.2,1512,30+ days,2016-10-17 21:35:57.922634
107,"Atlanta, GA 30339",Scientific Research Corporation,"Scientific Research Corporation offers a competitive salary, an extensive benefits package and a work environment that encourages excellence....",f008b419ccd5c6fa,Software Engineer III,,43.8,53,3 days,2016-10-17 21:35:57.922634
108,"Atlanta, GA 30354 (Lakewood Heights-Southeastern area)",Home Depot,Operates under the supervision and mentorship of more experienced managers and data scientists. Prior direct experience in analyzing the relevant subject matter...,44933f3b4c450573,DATA ANALYST SUPPLY CHAIN,,43.8,20608,9 days,2016-10-17 21:35:57.922634
109,"Duluth, GA 30096",NCR,Sr Data Scientist. Clearly communicate the business and technical benefits of analytics and visualization to both business and technical audiences....,cd18f100e82b5e56,Sr Data Scientist,,42.0,727,30+ days,2016-10-17 21:35:57.922634
110,"Atlanta, GA","Aptonet, inc",Strong knowledge of operations research and data mining techniques and experience in formulating and implementing optimization and data analytics models....,a8e5bedfcc4eae76,Operations Research Analyst,,,,30+ days,2016-10-17 21:35:57.922634
111,"Atlanta, GA","Pro-Sphere Tek, Inc.",Ability to communicate effectively with public health scientists and program staff on mathematical and statistical topics....,b4dcbbd865e8585d,Bio Statistician,,,,30+ days,2016-10-17 21:35:57.922634
112,"Atlanta, GA",GE Power,"Architects, Data Scientists, Businesses & Product Managers. Analyze, design, develop, deploy and support the Business-to-Business (B2B) Electronic Data...",8b4f59564007a915,Staff Software Engineer – B2B eCommerce,,51.6,153,14 days,2016-10-17 21:35:57.922634
113,"Atlanta, GA",Centers for Disease Control and Prevention,"Provide advice and assistance in the development and implementation of procedures, methods and strategies for obtaining and using scientific data, which...",e2dbd49a6bdc83b8,Epidemiologist,"$88,305 - $114,802 a year",54.0,64,3 days,2016-10-17 21:35:57.922634
