,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date
245,"Chaska, MN","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",f4e154fafd41047d,Associate Packaging Technician Instrument Manufacturing - 8:...,,42.6,245,23 days,2016-10-17 21:42:26.854409
246,"Chaska, MN","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",f4e154fafd41047d,Associate Packaging Technician Instrument Manufacturing - 8:...,,42.6,245,23 days,2016-10-17 21:42:26.854409
247,"Chaska, MN","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",f4e154fafd41047d,Associate Packaging Technician Instrument Manufacturing - 8:...,,42.6,245,23 days,2016-10-17 21:42:26.854409
248,"Chaska, MN","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",f4e154fafd41047d,Associate Packaging Technician Instrument Manufacturing - 8:...,,42.6,245,23 days,2016-10-17 21:42:26.854409
249,"Chaska, MN","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",f4e154fafd41047d,Associate Packaging Technician Instrument Manufacturing - 8:...,,42.6,245,23 days,2016-10-17 21:42:26.854409
250,"Chaska, MN","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",f4e154fafd41047d,Associate Packaging Technician Instrument Manufacturing - 8:...,,42.6,245,23 days,2016-10-17 21:42:26.854409
251,"Chaska, MN","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",f4e154fafd41047d,Associate Packaging Technician Instrument Manufacturing - 8:...,,42.6,245,23 days,2016-10-17 21:42:26.854409
252,"Chaska, MN","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",f4e154fafd41047d,Associate Packaging Technician Instrument Manufacturing - 8:...,,42.6,245,23 days,2016-10-17 21:42:26.854409
253,"Chaska, MN","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",f4e154fafd41047d,Associate Packaging Technician Instrument Manufacturing - 8:...,,42.6,245,23 days,2016-10-17 21:42:26.854409
254,"Chaska, MN","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",f4e154fafd41047d,Associate Packaging Technician Instrument Manufacturing - 8:...,,42.6,245,23 days,2016-10-17 21:42:26.854409
255,"Chaska, MN","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",f4e154fafd41047d,Associate Packaging Technician Instrument Manufacturing - 8:...,,42.6,245,23 days,2016-10-17 21:42:26.854409
256,"Chaska, MN","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",f4e154fafd41047d,Associate Packaging Technician Instrument Manufacturing - 8:...,,42.6,245,23 days,2016-10-17 21:42:26.854409
257,"Chaska, MN","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",f4e154fafd41047d,Associate Packaging Technician Instrument Manufacturing - 8:...,,42.6,245,23 days,2016-10-17 21:42:26.854409
258,"Chaska, MN","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",f4e154fafd41047d,Associate Packaging Technician Instrument Manufacturing - 8:...,,42.6,245,23 days,2016-10-17 21:42:26.854409
259,"Chaska, MN","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",f4e154fafd41047d,Associate Packaging Technician Instrument Manufacturing - 8:...,,42.6,245,23 days,2016-10-17 21:42:26.854409
260,"Chaska, MN","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",f4e154fafd41047d,Associate Packaging Technician Instrument Manufacturing - 8:...,,42.6,245,23 days,2016-10-17 21:42:26.854409
261,"Chaska, MN","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",f4e154fafd41047d,Associate Packaging Technician Instrument Manufacturing - 8:...,,42.6,245,23 days,2016-10-17 21:42:26.854409
